image_path,expression_id,age
faces/train/ffhq_28_png_jpg.rf.579b477053e456204eae3f503dc6b83d.jpg,5,28.5
faces/train/ffhq_28_png_jpg.rf.9620cb66fe3f0c945806ea55bccdd0f7.jpg,5,28.5
faces/train/ffhq_28_png_jpg.rf.cf8a0b7d47ffa33bcbf526bcb160c758.jpg,5,40.5
faces/train/ffhq_2900_png_jpg.rf.75f153b95906d858bffcf1c2d3cae969.jpg,6,17.5
faces/train/ffhq_2900_png_jpg.rf.96e3cb9e31fc71f4a62d33c7d56b4465.jpg,6,28.5
faces/train/ffhq_2900_png_jpg.rf.9a112e050f39d1e5a2cc85e8ddcb27ad.jpg,6,17.5
faces/train/ffhq_2902_png_jpg.rf.99a4ab323a03a00f959851ab43cb2772.jpg,3,17.5
faces/train/ffhq_2902_png_jpg.rf.c4efe7795ddfccb95cfbfe3dee9a1ea5.jpg,3,10.0
faces/train/ffhq_2902_png_jpg.rf.fdb9a3661ac00183cf966f460fece4c2.jpg,3,17.5
faces/train/ffhq_2905_png_jpg.rf.1e02f636b43ead56a1ea55dae1e392c2.jpg,1,28.5
faces/train/ffhq_2905_png_jpg.rf.37fb3a1e0dbb20a815534e927daa0f6c.jpg,1,1.0
faces/train/ffhq_2905_png_jpg.rf.abd7f6e50a7fc8470771b56d3d6660f3.jpg,1,28.5
faces/train/ffhq_2906_png_jpg.rf.8f3d9d864315fde19dac62b4e5fc04a2.jpg,6,28.5
faces/train/ffhq_2906_png_jpg.rf.99e9a021274847e444508886138f7276.jpg,6,28.5
faces/train/ffhq_2906_png_jpg.rf.d2e68c99e9ca22b8dd613700c58b8544.jpg,6,28.5
faces/train/ffhq_2907_png_jpg.rf.3c0d1ac1a2f72050c233495a7c79b8d6.jpg,5,28.5
faces/train/ffhq_2907_png_jpg.rf.8cadd94e447542d3dbcc43da98029eb7.jpg,5,40.5
faces/train/ffhq_2907_png_jpg.rf.e4e37dc6903acd5144d533f96b4de37b.jpg,5,17.5
faces/train/ffhq_2908_png_jpg.rf.bde60936c16d3a997563056f50fa5952.jpg,3,40.5
faces/train/ffhq_2908_png_jpg.rf.d1faa5720226a640ba0908d7044e8017.jpg,3,40.5
faces/train/ffhq_2908_png_jpg.rf.ebbd3c819f3d6412b47d8dbdeddeab9f.jpg,3,40.5
faces/train/ffhq_290_png_jpg.rf.a7be6ea6fcd2e16e781835fd6dceb652.jpg,3,50.5
faces/train/ffhq_290_png_jpg.rf.d11e84e75fa93db15777ef08f757029b.jpg,3,28.5
faces/train/ffhq_290_png_jpg.rf.ed3d9ed324c610e45da2e37bc6f76f0c.jpg,3,28.5
faces/train/ffhq_2913_png_jpg.rf.3939c1b74d8e5ef18828ae506ba42649.jpg,3,10.0
faces/train/ffhq_2913_png_jpg.rf.7588bbf143bbdb524ec052bbed8128a0.jpg,3,10.0
faces/train/ffhq_2913_png_jpg.rf.acac17fa21a270cb6faa0d5670512307.jpg,3,10.0
faces/train/ffhq_2914_png_jpg.rf.3a50ad8f1f29ce7ef6485a7f769e71ca.jpg,6,10.0
faces/train/ffhq_2914_png_jpg.rf.56a50e51e793f6417fe24a1b07e9f00a.jpg,6,17.5
faces/train/ffhq_2914_png_jpg.rf.5f55a874aeab68d07216a181c74fd330.jpg,6,10.0
faces/train/ffhq_2915_png_jpg.rf.1128ffda8360cca2c8087df716715219.jpg,6,28.5
faces/train/ffhq_2915_png_jpg.rf.22554302646be9f4c7c63fd05e71335e.jpg,6,28.5
faces/train/ffhq_2915_png_jpg.rf.3dd5b185a9c4655832350cbc4dcfb3ee.jpg,6,28.5
faces/train/ffhq_2917_png_jpg.rf.9d6d72c928d62f4e14bea2998dbe4950.jpg,5,1.0
faces/train/ffhq_2917_png_jpg.rf.bea2c969e27a627f029ecd2e39905d3c.jpg,5,80.0
faces/train/ffhq_2917_png_jpg.rf.edd56316932dedf19bc038e6c211bf02.jpg,5,80.0
faces/train/ffhq_2918_png_jpg.rf.381695d3d9f56216747d7796d2831391.jpg,6,28.5
faces/train/ffhq_2918_png_jpg.rf.5efb2b552a484ca345b28700a23d9811.jpg,6,28.5
faces/train/ffhq_2918_png_jpg.rf.e41e7de1ae114b564ccc7e322b4db1e5.jpg,6,28.5
faces/train/ffhq_2925_png_jpg.rf.090b5efdbb2c7833b170ee4db46763d6.jpg,6,10.0
faces/train/ffhq_2925_png_jpg.rf.217e995e3bf606c00578cca9ce2bdb9c.jpg,6,17.5
faces/train/ffhq_2925_png_jpg.rf.fb7c7791e48667e8d83295694cb92822.jpg,6,10.0
faces/train/ffhq_2926_png_jpg.rf.536cde8692615603cd6798d40af3a63c.jpg,6,28.5
faces/train/ffhq_2926_png_jpg.rf.cc01273d05bc837c47220ef23acbd728.jpg,6,28.5
faces/train/ffhq_2926_png_jpg.rf.d618240776fb18145e86b0b8c9626ad7.jpg,6,40.5
faces/train/ffhq_2927_png_jpg.rf.04a26fe4abcff61bc502991d9ceae86d.jpg,1,5.0
faces/train/ffhq_2927_png_jpg.rf.822cf07daac40c44fe31192518fbaa7c.jpg,1,5.0
faces/train/ffhq_2927_png_jpg.rf.e76ab0fbcca521b821020ae67acada94.jpg,1,5.0
faces/train/ffhq_2929_png_jpg.rf.3c9d219a1bfcf42f1d32746654028b15.jpg,6,50.5
faces/train/ffhq_2929_png_jpg.rf.633b5f042a915142b61d369d909f0ed4.jpg,6,50.5
faces/train/ffhq_2929_png_jpg.rf.67f8cd11a9dcb1b32f91b9a7f8751892.jpg,6,50.5
faces/train/ffhq_2930_png_jpg.rf.08a58c5d3e5e48a2aa3ab7f8d93fd2ba.jpg,4,50.5
faces/train/ffhq_2930_png_jpg.rf.56a5c52f598412b3e633d0c1cbca4d23.jpg,4,17.5
faces/train/ffhq_2930_png_jpg.rf.6648c4b9497bfaa69f8b9a5d318888e9.jpg,4,50.5
faces/train/ffhq_2931_png_jpg.rf.3589328142a63fb73f095808cfda6693.jpg,6,28.5
faces/train/ffhq_2931_png_jpg.rf.5e2247b43cd4ec6df88f201e178a56e6.jpg,6,28.5
faces/train/ffhq_2931_png_jpg.rf.c241e78e8c23f8a777937f9c9da042a0.jpg,6,28.5
faces/train/ffhq_2940_png_jpg.rf.1e3e412b9a08c20d2f8cf4d92b2ddcb4.jpg,3,28.5
faces/train/ffhq_2940_png_jpg.rf.4beade80f7f78978b1a32a62b292a334.jpg,3,28.5
faces/train/ffhq_2940_png_jpg.rf.c977c7802b494153e7f9662203ec0a56.jpg,3,5.0
faces/train/ffhq_2942_png_jpg.rf.1d228f5fd62b1c333ef94b422f220e89.jpg,3,28.5
faces/train/ffhq_2942_png_jpg.rf.370c81b6d2c1c96f2827ca581812da47.jpg,3,28.5
faces/train/ffhq_2942_png_jpg.rf.d922f251475cc6fe02809e90170334b9.jpg,3,28.5
faces/train/ffhq_2944_png_jpg.rf.1af9466be77ecc8a5a0736a5ea2edaa8.jpg,1,50.5
faces/train/ffhq_2944_png_jpg.rf.3373e3dc73a9851b5946cecda958493c.jpg,1,40.5
faces/train/ffhq_2944_png_jpg.rf.3cc96760544d9db43210639e3bee7a2c.jpg,1,10.0
faces/train/ffhq_2946_png_jpg.rf.56e0d467080ea4cece12d591e07ebb12.jpg,6,17.5
faces/train/ffhq_2946_png_jpg.rf.7cc157e610e6a6e2de2509e2f66fbdbf.jpg,6,17.5
faces/train/ffhq_2946_png_jpg.rf.a835c14d905e8ce59156286da19e7c73.jpg,6,17.5
faces/train/ffhq_2948_png_jpg.rf.33ac5852e517cb2383fce36f58ff5e86.jpg,3,28.5
faces/train/ffhq_2948_png_jpg.rf.5b07202e201ec64ff270a306940d0a96.jpg,3,28.5
faces/train/ffhq_2948_png_jpg.rf.a115920ee7d0542a2554ea3979c1fe41.jpg,3,28.5
faces/train/ffhq_2949_png_jpg.rf.02a5b8ea96c860fe2d6c34837616f508.jpg,3,28.5
faces/train/ffhq_2949_png_jpg.rf.79be172678f58e36855e5248fc4d94b9.jpg,3,17.5
faces/train/ffhq_2949_png_jpg.rf.c03e3898a5e74040622e1e4e014d2303.jpg,3,28.5
faces/train/ffhq_2951_png_jpg.rf.0c0b6746a5f6e98ba59f677d2a69c0b6.jpg,1,28.5
faces/train/ffhq_2951_png_jpg.rf.bfbd383d326e1c0ecbc8bd2371c13faa.jpg,1,28.5
faces/train/ffhq_2951_png_jpg.rf.c633e371e2abd0eb95b9108dce4dbce2.jpg,1,28.5
faces/train/ffhq_2954_png_jpg.rf.21fb178be7ee8bf841c884fa4544ea86.jpg,5,28.5
faces/train/ffhq_2954_png_jpg.rf.4a930fe22796020fc63fd5ae50003322.jpg,5,28.5
faces/train/ffhq_2954_png_jpg.rf.bf8e1c9610eb858090a4a7d0ea3fbb61.jpg,5,28.5
faces/train/ffhq_2955_png_jpg.rf.641e5219f581450edeaa91cb352d36b8.jpg,4,50.5
faces/train/ffhq_2955_png_jpg.rf.719c19a48500f65404ba0737980a2fae.jpg,4,28.5
faces/train/ffhq_2955_png_jpg.rf.a0e09cf2ab219bb8622904e0d21d80c8.jpg,4,28.5
faces/train/ffhq_295_png_jpg.rf.5767acd642f10e98d93c99463e2776e5.jpg,3,50.5
faces/train/ffhq_295_png_jpg.rf.6b37ba4824e684f8fa0358823d1f8239.jpg,3,50.5
faces/train/ffhq_295_png_jpg.rf.a69d6645c8bfc195fc3d41170092d89d.jpg,3,50.5
faces/train/ffhq_2960_png_jpg.rf.5fbf2df2ff24ffc5c1085e9250a38abe.jpg,1,28.5
faces/train/ffhq_2960_png_jpg.rf.c6c7930bcd7a0d5c043416b86b62cb3a.jpg,1,28.5
faces/train/ffhq_2960_png_jpg.rf.d87b808e4dd26a8efbfb2f3a3e67a6ba.jpg,1,40.5
faces/train/ffhq_2962_png_jpg.rf.0667e2eec1a70aa78691662b57a6b7f4.jpg,4,5.0
faces/train/ffhq_2962_png_jpg.rf.3ba9127c153eb8bba0c16a6d9ed67cff.jpg,4,5.0
faces/train/ffhq_2962_png_jpg.rf.7f424e47a92e56a9a86fe0fca35d6163.jpg,4,5.0
faces/train/ffhq_2963_png_jpg.rf.18a99eb4b443812a1cfdacd0b932bee4.jpg,4,50.5
faces/train/ffhq_2963_png_jpg.rf.6625f8840050664616e3cd7e1c87e269.jpg,4,1.0
faces/train/ffhq_2963_png_jpg.rf.f30caf7b9cd05f110587eb7cc098c77d.jpg,4,50.5
faces/train/ffhq_2964_png_jpg.rf.0f251fea10185ad566e68bddc417ba51.jpg,2,5.0
faces/train/ffhq_2964_png_jpg.rf.482e912e5f6a95028f93880aa38abbde.jpg,2,5.0
faces/train/ffhq_2964_png_jpg.rf.dbe20bfcf41914c4f339695ccfbdad73.jpg,2,5.0
faces/train/ffhq_2966_png_jpg.rf.16646a2a8d9ea8970f903a36f5fbf460.jpg,3,28.5
faces/train/ffhq_2966_png_jpg.rf.437cb665451bac5a376bbfd32b6a0fe7.jpg,3,10.0
faces/train/ffhq_2966_png_jpg.rf.d2dd1985e1e8fef6b86ac735c41f76ab.jpg,3,10.0
faces/train/ffhq_2969_png_jpg.rf.37b920d152db54f3a9f23c862bc7b458.jpg,6,10.0
faces/train/ffhq_2969_png_jpg.rf.4ade41f8257550cb3829e560acb803c1.jpg,6,10.0
faces/train/ffhq_2969_png_jpg.rf.ae54e4aabcf7ce307fb7af2a4f2816c7.jpg,6,10.0
faces/train/ffhq_296_png_jpg.rf.41dbc46ebcd38efafb04527fa11342aa.jpg,0,5.0
faces/train/ffhq_296_png_jpg.rf.42aea4d88b894000bd2731d7bfae024f.jpg,0,5.0
faces/train/ffhq_296_png_jpg.rf.58fc2722c5f7389d7145cb9401c614e1.jpg,0,5.0
faces/train/ffhq_2973_png_jpg.rf.18c09c4742ba32f59fe6c6625f2e734b.jpg,3,28.5
faces/train/ffhq_2973_png_jpg.rf.6a1ceb00295969d8e894f29c2ef90dcd.jpg,3,28.5
faces/train/ffhq_2973_png_jpg.rf.cea9f55f3127b825dfc980bc85286a4c.jpg,3,28.5
faces/train/ffhq_2975_png_jpg.rf.7dce012ee174a4435c1f032a143fb560.jpg,1,17.5
faces/train/ffhq_2975_png_jpg.rf.9f89c56b6b8b10ee53caee6bb315ba84.jpg,1,10.0
faces/train/ffhq_2975_png_jpg.rf.b547d81ec374995ac74bfca0832961f8.jpg,1,10.0
faces/train/ffhq_2978_png_jpg.rf.183aaf659c25c3ab6400ece3f5e2eeca.jpg,6,50.5
faces/train/ffhq_2978_png_jpg.rf.33a8584cd48bc6f50262691cc490ca5c.jpg,6,50.5
faces/train/ffhq_2978_png_jpg.rf.aefc08675365580204f8b096dbd39808.jpg,6,50.5
faces/train/ffhq_2979_png_jpg.rf.4a6931c1f0c0fd49036c4cd0415c02c0.jpg,5,80.0
faces/train/ffhq_2979_png_jpg.rf.c163b5f667e44bb77e3ee04a2982e6ae.jpg,5,28.5
faces/train/ffhq_2979_png_jpg.rf.df970067219e47e7001c4b47f5112614.jpg,5,5.0
faces/train/ffhq_2980_png_jpg.rf.3407fdea8c64ac861ae95717ca67fce9.jpg,3,28.5
faces/train/ffhq_2980_png_jpg.rf.b1b7dbaa8111acc25939a6921b522608.jpg,3,28.5
faces/train/ffhq_2980_png_jpg.rf.ccaa1e9920d324fba26a352a27c34dcc.jpg,3,28.5
faces/train/ffhq_2985_png_jpg.rf.2d5dbca3e7d26853c613380fad6cf942.jpg,6,10.0
faces/train/ffhq_2985_png_jpg.rf.73a69227cdc9c44f9821c3a800c87357.jpg,6,10.0
faces/train/ffhq_2985_png_jpg.rf.d0835d9e87d569e33c19326ef36087fb.jpg,6,10.0
faces/train/ffhq_2986_png_jpg.rf.0739d1d2cf46f839b05a0d189260867e.jpg,6,10.0
faces/train/ffhq_2986_png_jpg.rf.4b5dec6655b2762a0358cf823813509f.jpg,6,28.5
faces/train/ffhq_2986_png_jpg.rf.a892dd133ff5fbaeab7a3ade45478a86.jpg,6,10.0
faces/train/ffhq_2987_png_jpg.rf.1691fde422c616379e6ccf6dc99e6033.jpg,0,10.0
faces/train/ffhq_2987_png_jpg.rf.7285d43d3a278bccd3d4693580646e0b.jpg,0,10.0
faces/train/ffhq_2987_png_jpg.rf.ef513d6442101eacaf9ddd7b85163ada.jpg,0,28.5
faces/train/ffhq_2989_png_jpg.rf.40c0bd6c2221e2aa96abbb90eac4b939.jpg,3,28.5
faces/train/ffhq_2989_png_jpg.rf.56b9eb5a4fc4430d89d0c2cc982c0e8d.jpg,3,28.5
faces/train/ffhq_2989_png_jpg.rf.f9b72ac88a168e068d56e8862ab58026.jpg,3,28.5
faces/train/ffhq_2993_png_jpg.rf.133b286d159cb7d9fd563b506fd4ef07.jpg,3,28.5
faces/train/ffhq_2993_png_jpg.rf.5ef5ae86fd482de2739a17b56fc65040.jpg,3,28.5
faces/train/ffhq_2993_png_jpg.rf.93f787d1859c2f7ec6757aa73ff259e5.jpg,3,10.0
faces/train/ffhq_2995_png_jpg.rf.056fc4a5ad141fcf62b730963ebe1442.jpg,3,40.5
faces/train/ffhq_2995_png_jpg.rf.613d444e00a7f72853a8dbf0130a1aaa.jpg,3,28.5
faces/train/ffhq_2995_png_jpg.rf.ec3a5a9c4a5ed1f16e55445c0571215b.jpg,3,40.5
faces/train/ffhq_2997_png_jpg.rf.57db1958d4bf9478d0665f51c888bfdb.jpg,0,10.0
faces/train/ffhq_2997_png_jpg.rf.b969d0a0a0c41b7d1e90c5999319cf90.jpg,0,5.0
faces/train/ffhq_2997_png_jpg.rf.dbbe850ded324b55ba7d8c90c9f57426.jpg,0,28.5
faces/train/ffhq_2998_png_jpg.rf.172c34df69278227f3679bcca5c54af1.jpg,6,40.5
faces/train/ffhq_2998_png_jpg.rf.b14d1d093e4440fbe33d416a113d1541.jpg,6,40.5
faces/train/ffhq_2998_png_jpg.rf.e01872a0781a4347e35541a4a0180fb8.jpg,6,17.5
faces/train/ffhq_2999_png_jpg.rf.2df9ee3d0794093cbadf70ececa81a1a.jpg,3,40.5
faces/train/ffhq_2999_png_jpg.rf.afa8ef68b1ecd21f39dcd7116aafbfe0.jpg,3,28.5
faces/train/ffhq_2999_png_jpg.rf.bf59981651459d0215da8de6f7492ed7.jpg,3,40.5
faces/train/ffhq_2_png_jpg.rf.9bd49f8a479061dde56febfce0d77cd1.jpg,5,5.0
faces/train/ffhq_2_png_jpg.rf.9ffd571d7c032d2d0eaed6326a75b037.jpg,5,1.0
faces/train/ffhq_2_png_jpg.rf.f628debceaeb849954651c643cff3063.jpg,5,5.0
faces/train/ffhq_3000_png_jpg.rf.2a14fc15f34678342a763c796c5829a1.jpg,3,28.5
faces/train/ffhq_3000_png_jpg.rf.f16f1b22c22a68e0e1f5c1c8a7baa88d.jpg,3,28.5
faces/train/ffhq_3000_png_jpg.rf.fccb8c3c7c822674613510eb3b4525c0.jpg,3,28.5
faces/train/ffhq_3001_png_jpg.rf.53bd151f3eaac42638f90471a36e75a6.jpg,6,1.0
faces/train/ffhq_3001_png_jpg.rf.c9553f4dc0ce3dd815b621013086fbfe.jpg,6,1.0
faces/train/ffhq_3001_png_jpg.rf.ec7fc61af25f10264951d1b853a45c2d.jpg,6,1.0
faces/train/ffhq_3003_png_jpg.rf.16339603922e4512ffc7c790ffbff020.jpg,6,10.0
faces/train/ffhq_3003_png_jpg.rf.75f32c40af08d2405c09ebd4a8232c1c.jpg,6,28.5
faces/train/ffhq_3003_png_jpg.rf.95567f113dbd23a500f15fe54ef02021.jpg,6,28.5
faces/train/ffhq_3004_png_jpg.rf.6b918e43731ccafdbc06cb5fc97a005b.jpg,3,28.5
faces/train/ffhq_3004_png_jpg.rf.827eafa5fa6b1e9474ff56d7ee9b19f5.jpg,3,50.5
faces/train/ffhq_3004_png_jpg.rf.942c0e027f73ceb8a2faf75ae1dbfcf4.jpg,3,10.0
faces/train/ffhq_3005_png_jpg.rf.45490c559ee548c6dd252c4d6f4d7579.jpg,3,28.5
faces/train/ffhq_3005_png_jpg.rf.636fdc772e095cf7aeb1d64f02215429.jpg,3,28.5
faces/train/ffhq_3005_png_jpg.rf.665afdc52cc89ee8f2172be26945d06c.jpg,3,28.5
faces/train/ffhq_3006_png_jpg.rf.51c9e9e58cc1c1468a5bdb5cdd86ea4c.jpg,4,28.5
faces/train/ffhq_3006_png_jpg.rf.b4c131e2e478830e2523743a9f5dbd0d.jpg,4,28.5
faces/train/ffhq_3006_png_jpg.rf.c199301d6644912b127b0e9c6cacf05b.jpg,4,28.5
faces/train/ffhq_3008_png_jpg.rf.0c1095bd2535c7f940743c0c9316221f.jpg,3,28.5
faces/train/ffhq_3008_png_jpg.rf.c1596833d43fd1b039dcb2a5be875116.jpg,3,28.5
faces/train/ffhq_3008_png_jpg.rf.f9778209d79c612031cfe6d028f32486.jpg,3,28.5
faces/train/ffhq_3009_png_jpg.rf.3ca0750cf5b58b6209e1c75bbc988f5f.jpg,6,28.5
faces/train/ffhq_3009_png_jpg.rf.490c3343179c2135a73acd0737ace6e2.jpg,6,28.5
faces/train/ffhq_3009_png_jpg.rf.ff84b7d4f7d6b763182e2db1492fab6b.jpg,6,28.5
faces/train/ffhq_3011_png_jpg.rf.3a1307f23915405cd7102feb03012b1a.jpg,5,28.5
faces/train/ffhq_3011_png_jpg.rf.49f7a6fea308f39e8b850c43b3d67319.jpg,5,28.5
faces/train/ffhq_3011_png_jpg.rf.babb76aaafdde98b5550cdf7ccbbc5c6.jpg,5,28.5
faces/train/ffhq_3012_png_jpg.rf.4713130f418756bb7cdc1ec7dc0f8fa7.jpg,4,80.0
faces/train/ffhq_3012_png_jpg.rf.e3316ae0c1cbf21c91be97491acf961b.jpg,4,17.5
faces/train/ffhq_3012_png_jpg.rf.e56250ca3abb0b15f120642dd594f05f.jpg,4,17.5
faces/train/ffhq_3013_png_jpg.rf.47199f3b8ba737023bc558e55b4412a7.jpg,4,28.5
faces/train/ffhq_3013_png_jpg.rf.d0e8374dcedbc34c83b24737315112bf.jpg,4,28.5
faces/train/ffhq_3013_png_jpg.rf.d3c9f2dc13b99a8af6f12eb7dd44a275.jpg,4,10.0
faces/train/ffhq_3016_png_jpg.rf.8c3e226a3cd6475241462d450c58c036.jpg,6,28.5
faces/train/ffhq_3016_png_jpg.rf.d18d4c7d81b257642d15d41857735fdd.jpg,6,28.5
faces/train/ffhq_3016_png_jpg.rf.dadebaf2b24a6302decd37339fba13aa.jpg,6,28.5
faces/train/ffhq_3017_png_jpg.rf.178a561c816fcb508c7f60bef67427ef.jpg,3,28.5
faces/train/ffhq_3017_png_jpg.rf.459fc25405873f643de308fcd3f5289c.jpg,3,28.5
faces/train/ffhq_3017_png_jpg.rf.ea76fea03936f97822d24721a5f8a18e.jpg,3,28.5
faces/train/ffhq_3018_png_jpg.rf.49870e491b0b43d52d913a554c442485.jpg,3,28.5
faces/train/ffhq_3018_png_jpg.rf.bf18c68709fe6cd19207e4cb80ee0537.jpg,3,17.5
faces/train/ffhq_3018_png_jpg.rf.e0c1c725e6b4ca856f852af1fafe031f.jpg,3,10.0
faces/train/ffhq_3022_png_jpg.rf.7c8efb1450472b16542bbac0fc86565e.jpg,6,10.0
faces/train/ffhq_3022_png_jpg.rf.c5f370856a91b8dace709c14d895fc7a.jpg,6,28.5
faces/train/ffhq_3022_png_jpg.rf.f152cb1c34d36a344a343c133a7f9c4b.jpg,6,40.5
faces/train/ffhq_3023_png_jpg.rf.50891a55521345bfe22bcef1a9713c32.jpg,4,10.0
faces/train/ffhq_3023_png_jpg.rf.b819a9d3a86b873087a156549c512961.jpg,4,28.5
faces/train/ffhq_3023_png_jpg.rf.fd39ed22ccd5f415a2318181985af0da.jpg,4,10.0
faces/train/ffhq_3029_png_jpg.rf.6dab11b02efe9905fa1166e4c1de6a1f.jpg,1,28.5
faces/train/ffhq_3029_png_jpg.rf.ae04efe1787007487253bc953f24cfd8.jpg,1,28.5
faces/train/ffhq_3029_png_jpg.rf.af4f706bbd752dbc274ce191da597c7a.jpg,1,28.5
faces/train/ffhq_302_png_jpg.rf.1569261e85bb81a9b1625372dd1f0b4c.jpg,0,1.0
faces/train/ffhq_302_png_jpg.rf.3fb25cdd1a489c3ad564da8cb2b90cd0.jpg,0,1.0
faces/train/ffhq_302_png_jpg.rf.fdd09a30509656bffd66fd65082f465c.jpg,0,1.0
faces/train/ffhq_3030_png_jpg.rf.0e16d93970e2b9afa0a1bd38dc705b62.jpg,3,28.5
faces/train/ffhq_3030_png_jpg.rf.c31c1ad3049235509e7876f74b620b86.jpg,3,28.5
faces/train/ffhq_3030_png_jpg.rf.eea081698599863ba4fd67b1d6bfd477.jpg,3,10.0
faces/train/ffhq_3034_png_jpg.rf.0fa86f4fc27ddf0464f64c15f3318dbb.jpg,6,28.5
faces/train/ffhq_3034_png_jpg.rf.791a18d6206ed402a7ac710495c41bbd.jpg,6,10.0
faces/train/ffhq_3034_png_jpg.rf.ee6d1b3315f28b93e006be9761f968a5.jpg,6,28.5
faces/train/ffhq_3036_png_jpg.rf.09f502cfa59ccb2d5cfab0afc737a9fc.jpg,1,28.5
faces/train/ffhq_3036_png_jpg.rf.19784d9fba661ace8804ed4a5adbe28c.jpg,1,28.5
faces/train/ffhq_3036_png_jpg.rf.f0d59f5dffaf96c919c832603f638090.jpg,1,28.5
faces/train/ffhq_3037_png_jpg.rf.5d7f52958fd1d5a78bf7f1d640e044cf.jpg,6,5.0
faces/train/ffhq_3037_png_jpg.rf.a7f098947db402ea2f0f637f0d84502d.jpg,6,28.5
faces/train/ffhq_3037_png_jpg.rf.ef25185fb94131090ad74b55b6949c05.jpg,6,5.0
faces/train/ffhq_3041_png_jpg.rf.7af9a8abf9252eb08a2ae1fd782bd209.jpg,6,17.5
faces/train/ffhq_3041_png_jpg.rf.9910d26cf3fc28f51a12c5d925e31094.jpg,6,28.5
faces/train/ffhq_3041_png_jpg.rf.b020dcc49e1781a4a1e5fd8ae5c740a3.jpg,6,28.5
faces/train/ffhq_3044_png_jpg.rf.5365c10d56cedc2a920a23500cfed975.jpg,5,10.0
faces/train/ffhq_3044_png_jpg.rf.715ad82fa4d6ae8bb2385b88b70f7a36.jpg,5,10.0
faces/train/ffhq_3044_png_jpg.rf.ae8dc6f148f0f6181514301f15b346be.jpg,5,28.5
faces/train/ffhq_3045_png_jpg.rf.0e79f01d6e56bd568bc8366cef196724.jpg,6,5.0
faces/train/ffhq_3045_png_jpg.rf.4968cea2bc24415b5b7ba273bb5a4c8c.jpg,6,1.0
faces/train/ffhq_3045_png_jpg.rf.84e640e855d2a316b91959697bca5fb9.jpg,6,5.0
faces/train/ffhq_3048_png_jpg.rf.192a27c9f21dab3ca19914dd118b7bec.jpg,6,28.5
faces/train/ffhq_3048_png_jpg.rf.1f75fded1dea42e6f2d8cfacac1314ec.jpg,6,28.5
faces/train/ffhq_3048_png_jpg.rf.85aecd082ae2efb981beefa3a0e96e4f.jpg,6,28.5
faces/train/ffhq_3059_png_jpg.rf.0db07dc6b5b475a053be208c4a7289bb.jpg,3,10.0
faces/train/ffhq_3059_png_jpg.rf.29966c1e4a7b8b1251a4356c55be6557.jpg,3,17.5
faces/train/ffhq_3059_png_jpg.rf.8b340653412e403b0f3ba13b085166a5.jpg,3,28.5
faces/train/ffhq_305_png_jpg.rf.246e81459f6c78b35b06de11b4f6d4fe.jpg,6,28.5
faces/train/ffhq_305_png_jpg.rf.6c034b14a56545d50f6050a55d55a3c6.jpg,6,28.5
faces/train/ffhq_305_png_jpg.rf.89b35f3f5c78686557226f25dfbe5809.jpg,6,28.5
faces/train/ffhq_3061_png_jpg.rf.677880700b9bf379534d6d850da6a38f.jpg,1,40.5
faces/train/ffhq_3061_png_jpg.rf.7ab413c8c118432acb457331e1be407f.jpg,1,40.5
faces/train/ffhq_3061_png_jpg.rf.ed68986ba564e21baa3af18f619517d7.jpg,1,40.5
faces/train/ffhq_3064_png_jpg.rf.d1680538dfd0ad5d12586db67c7b4b90.jpg,3,50.5
faces/train/ffhq_3064_png_jpg.rf.eaffb139d0dfeeb83b152b1ec2edc062.jpg,3,28.5
faces/train/ffhq_3064_png_jpg.rf.fa7c5b56bf9efc2d7f8b1759be9c36d5.jpg,3,17.5
faces/train/ffhq_3068_png_jpg.rf.3b264f64a9554a9aa1974ee13a2c2a8a.jpg,5,5.0
faces/train/ffhq_3068_png_jpg.rf.dffc4b613f34b9fee7e8875f9e166a2e.jpg,5,5.0
faces/train/ffhq_3068_png_jpg.rf.e1ea974b0299602c44a3f59e00826656.jpg,5,1.0
faces/train/ffhq_3071_png_jpg.rf.7aca4fb9645d03d85092c31c260c25a3.jpg,6,28.5
faces/train/ffhq_3071_png_jpg.rf.d5bcff7e8582a862f2db19336665f959.jpg,6,28.5
faces/train/ffhq_3071_png_jpg.rf.ee738820bcae23bbf0cc6691228e20e3.jpg,6,28.5
faces/train/ffhq_3077_png_jpg.rf.1a663d62732a7f62e82279126527c4a7.jpg,3,10.0
faces/train/ffhq_3077_png_jpg.rf.520a2a774d8d02802ecece9861c45012.jpg,3,10.0
faces/train/ffhq_3077_png_jpg.rf.762c8d1a77b8332f4c6c9741a9106f17.jpg,3,10.0
faces/train/ffhq_3078_png_jpg.rf.260c1506e393d2faef608dfb5fe30dbd.jpg,3,28.5
faces/train/ffhq_3078_png_jpg.rf.62dc934ef7d08e3c7d8b6dd2da7ca91b.jpg,3,28.5
faces/train/ffhq_3078_png_jpg.rf.bb814fc8ff80c406cd153be81500028c.jpg,3,28.5
faces/train/ffhq_3079_png_jpg.rf.48b79cd77efab45e7945d5e1b6d7b388.jpg,6,40.5
faces/train/ffhq_3079_png_jpg.rf.5241c0bb58280b14b221d0734ad04c7c.jpg,6,40.5
faces/train/ffhq_3079_png_jpg.rf.9a7a862592cb9dcd52078f5dc7bbce8d.jpg,6,28.5
